season,supply_formatted,calculated_value,cumulative_sum
4386,10758220.405711,4482.591836,8413942.586317
4387,10757941.719029,4482.475716,8418425.062033
4388,10757644.006291,4482.351669,8422907.413702
4389,10757645.026391,4482.352094,8427389.765797
4390,10757505.124969,4482.293802,8431872.059599
4391,10757337.242105,4482.223851,8436354.283450
4392,10757142.439395,4482.142683,8440836.426133
4393,10756918.803043,4482.049501,8445318.475634
4394,10756664.786727,4481.943661,8449800.419295
4395,10756378.966166,4481.824569,8454282.243864
4396,10756379.986266,4481.824994,8458764.068859
4397,10756233.372340,4481.763905,8463245.832764
4398,10756029.128376,4481.678803,8467727.511567
4399,10756030.148476,4481.679229,8472209.190796
4400,10755919.121304,4481.632967,8476690.823763
4401,10755765.754625,4481.569064,8481172.392828
4402,10755570.667346,4481.487778,8485653.880606
4403,10755331.320156,4481.388050,8490135.268656
4404,10755047.128545,4481.269637,8494616.538293
4405,10755048.148645,4481.270062,8499097.808355
4406,10754937.881791,4481.224117,8503579.032472
4407,10754784.623426,4481.160260,8508060.192732
4408,10754589.709072,4481.079045,8512541.271777
4409,10754363.222606,4480.984676,8517022.256453
4410,10754096.319317,4480.873466,8521503.129920
4411,10753790.185328,4480.745911,8525983.875830
4412,10753438.674089,4480.599448,8530464.475278
4413,10753439.694189,4480.599873,8534945.075150
4414,10753311.771831,4480.546572,8539425.621722
4415,10753143.138806,4480.476308,8543906.098030
4416,10752936.473934,4480.390197,8548386.488227
4417,10752690.549938,4480.287729,8552866.775956
4418,10752407.891935,4480.169955,8557346.945911
4419,10752408.912035,4480.170380,8561827.116291
4420,10752310.686583,4480.129453,8566307.245744
4421,10752170.835969,4480.071182,8570787.316926
4422,10751988.931917,4479.995388,8575267.312314
4423,10751762.990552,4479.901246,8579747.213560
4424,10751497.094684,4479.790456,8584227.004016
4425,10751199.282912,4479.666368,8588706.670384
4426,10751200.303012,4479.666793,8593186.337177
4427,10751101.428177,4479.625595,8597665.962772
4428,10750958.991111,4479.566246,8602145.529018
4429,10750760.047362,4479.483353,8606625.012371
4430,10750761.067462,4479.483778,8611104.496150
4431,10750655.978622,4479.439991,8615583.936141
4432,10750656.998722,4479.440416,8620063.376557
4433,10750658.018822,4479.440841,8624542.817398
4434,10750551.736848,4479.396557,8629022.213955
4435,10750552.756948,4479.396982,8633501.610937
4436,10750553.777048,4479.397407,8637981.008344
4437,10750443.669994,4479.351529,8642460.359873
4438,10750444.690094,4479.351954,8646939.711827
4439,10750445.710194,4479.352379,8651419.064207
4440,10750331.859974,4479.304942,8655898.369148
4441,10750332.880074,4479.305367,8660377.674515
4442,10750333.900174,4479.305792,8664856.980307
4443,10750220.671799,4479.258613,8669336.238920
4444,10750221.691899,4479.259038,8673815.497958
4445,10750222.711999,4479.259463,8678294.757422
4446,10750110.924562,4479.212885,8682773.970307
4447,10750111.944662,4479.213310,8687253.183617
4448,10750112.964762,4479.213735,8691732.397353
4449,10750113.984862,4479.214160,8696211.611513
4450,10750115.004962,4479.214585,8700690.826098
4451,10750116.025062,4479.215010,8705170.041109
4452,10750117.045162,4479.215435,8709649.256544
4453,10750118.065262,4479.215861,8714128.472405
4454,10750119.105866,4479.216294,8718607.688699
4455,10750120.125966,4479.216719,8723086.905418
4456,10750121.146066,4479.217144,8727566.122562
4457,10750122.166166,4479.217569,8732045.340131
4458,10750123.186266,4479.217994,8736524.558126
4459,10750124.206366,4479.218419,8741003.776545
4460,10750125.226466,4479.218844,8745482.995389
4461,10750126.246566,4479.219269,8749962.214659
4462,10750097.167553,4479.207153,8754441.421812
4463,10750098.187653,4479.207578,8758920.629390
4464,10750099.207753,4479.208003,8763399.837393
4465,10750100.227853,4479.208428,8767879.045822
4466,10750101.247953,4479.208853,8772358.254675
4467,10750102.268053,4479.209278,8776837.463953
4468,10750103.288153,4479.209703,8781316.673657
4469,10750104.308253,4479.210128,8785795.883785
4470,10750105.328353,4479.210553,8790275.094339
4471,10750106.348453,4479.210979,8794754.305317
4472,10750107.389057,4479.211412,8799233.516729
4473,10750108.409157,4479.211837,8803712.728566
4474,10750109.429257,4479.212262,8808191.940829
4475,10750110.449357,4479.212687,8812671.153516
4476,10750111.469457,4479.213112,8817150.366628
4477,10750112.489557,4479.213537,8821629.580165
4478,10750113.509657,4479.213962,8826108.794128
4479,10750114.529757,4479.214387,8830588.008515
4480,10750115.549857,4479.214812,8835067.223328
4481,10750116.569957,4479.215237,8839546.438565
4482,10749999.537121,4479.166474,8844025.605039
4483,10749838.334117,4479.099306,8848504.704345
4484,10749634.428712,4479.014345,8852983.718690
4485,10749384.356292,4478.910148,8857462.628839
4486,10749089.188854,4478.787162,8861941.416001
4487,10749090.208954,4478.787587,8866420.203588
4488,10748978.814258,4478.741173,8870898.944760
4489,10748826.551182,4478.677730,8875377.622490
4490,10748630.806124,4478.596169,8879856.218659
4491,10748390.771685,4478.496155,8884334.714814
4492,10748101.086720,4478.375453,8888813.090267
4493,10748102.106820,4478.375878,8893291.466145
4494,10747989.708270,4478.329045,8897769.795190
4495,10747834.112250,4478.264213,8902248.059403
4496,10747635.527477,4478.181470,8906726.240873
4497,10747391.158457,4478.079649,8911204.320522
4498,10747101.031623,4477.958763,8915682.279285
4499,10747102.051723,4477.959188,8920160.238474
4500,10746988.938323,4477.912058,8924638.150531
4501,10746832.477334,4477.846866,8929115.997397
4502,10746833.497434,4477.847291,8933593.844687
4503,10746834.517534,4477.847716,8938071.692403
4504,10746835.537634,4477.848141,8942549.540544
4505,10746717.598684,4477.798999,8947027.339543
4506,10746552.486944,4477.730203,8951505.069746
4507,10746553.527548,4477.730636,8955982.800383
4508,10746554.547648,4477.731062,8960460.531444
4509,10746459.954205,4477.691648,8964938.223092
4510,10746327.364763,4477.636402,8969415.859494
4511,10746156.330589,4477.565138,8973893.424631
4512,10745946.094878,4477.477540,8978370.902171
4513,10745698.036819,4477.374182,8982848.276353
4514,10745414.803211,4477.256168,8987325.532521
4515,10745096.311302,4477.123463,8991802.655984
4516,10744746.058801,4476.977525,8996279.633509
4517,10744360.348709,4476.816812,9000756.450321
4518,10743938.501936,4476.641042,9005233.091363
4519,10743486.459911,4476.452692,9009709.544055
4520,10743006.279116,4476.252616,9014185.796671
4521,10742495.954713,4476.039981,9018661.836652
4522,10741950.061903,4475.812526,9023137.649178
4523,10741369.803120,4475.570751,9027613.219929
4524,10740758.990281,4475.316246,9032088.536175
4525,10740112.341368,4475.046809,9036563.582984
4526,10739444.131150,4474.768388,9041038.351372
4527,10738732.294662,4474.471789,9045512.823161
4528,10737996.982150,4474.165409,9049986.988571
4529,10737228.701359,4473.845292,9054460.833863
4530,10736439.076101,4473.516282,9058934.350145
4531,10735610.163950,4473.170902,9063407.521046
4532,10734739.947240,4472.808311,9067880.329358
4533,10733831.702370,4472.429876,9072352.759234
4534,10732873.249018,4472.030520,9076824.789754
4535,10731874.269118,4471.614279,9081296.404033
4536,10731083.015596,4471.284590,9085767.688623
4537,10730260.669896,4470.941946,9090238.630568
4538,10729395.060950,4470.581275,9094709.211844
4539,10728477.485712,4470.198952,9099179.410796
4540,10727526.869543,4469.802862,9103649.213658
4541,10726542.342609,4469.392643,9108118.606301
4542,10725543.362709,4468.976401,9112587.582702
4543,10724736.422285,4468.640176,9117056.222878
4544,10723896.411762,4468.290172,9121524.513050
4545,10723017.032221,4467.923763,9125992.436813
4546,10722097.178011,4467.540491,9130459.977304
4547,10721142.492783,4467.142705,9134927.120009
4548,10720162.010085,4466.734171,9139393.854180
4549,10719163.030185,4466.317929,9143860.172110
4550,10718364.791656,4465.985330,9148326.157439
4551,10717503.162850,4465.626318,9152791.783757
4552,10717504.182950,4465.626743,9157257.410500
4553,10716824.591380,4465.343580,9161722.754080
4554,10716116.146474,4465.048394,9166187.802474
4555,10715368.774302,4464.736989,9170652.539464
4556,10715369.794402,4464.737414,9175117.276878
4557,10715143.987705,4464.643328,9179581.920206
4558,10715145.028309,4464.643762,9184046.563968
4559,10715050.736683,4464.604474,9188511.168442
4560,10715051.756783,4464.604899,9192975.773340
4561,10714968.950616,4464.570396,9197440.343736
4562,10714969.970716,4464.570821,9201904.914557
4563,10714970.990816,4464.571246,9206369.485804
4564,10714972.010916,4464.571671,9210834.057475
4565,10714973.031016,4464.572096,9215298.629571
4566,10714974.051116,4464.572521,9219763.202092
4567,10714975.071216,4464.572946,9224227.775039
4568,10714976.091316,4464.573371,9228692.348410
4569,10714894.717914,4464.539466,9233156.887876
4570,10714895.738014,4464.539891,9237621.427767
4571,10714896.758114,4464.540316,9242085.968083
4572,10714897.778214,4464.540741,9246550.508824
4573,10714898.798314,4464.541166,9251015.049990
4574,10714815.207847,4464.506337,9255479.556326
4575,10714816.227947,4464.506762,9259944.063088
4576,10714730.957998,4464.471232,9264408.534320
4577,10714630.272030,4464.429280,9268872.963600
4578,10714631.292130,4464.429705,9273337.393305
4579,10714563.998690,4464.401666,9277801.794971
4580,10714465.702250,4464.360709,9282266.155681
4581,10714338.379828,4464.307658,9286730.463339
4582,10714273.499498,4464.280625,9291194.743964
4583,10714224.519598,4464.260216,9295659.004180
4584,10714153.619644,4464.230675,9300123.234855
4585,10714059.693684,4464.191539,9304587.426394
4586,10713937.808005,4464.140753,9309051.567147
4587,10713797.334354,4464.082223,9313515.649370
4588,10713636.940696,4464.015392,9317979.664762
4589,10713454.215835,4463.939257,9322443.604019
4590,10713455.235935,4463.939682,9326907.543700
4591,10713456.256035,4463.940107,9331371.483807
4592,10713457.276135,4463.940532,9335835.424339
4593,10713458.296235,4463.940957,9340299.365296
4594,10713459.316335,4463.941382,9344763.306677
4595,10713407.847399,4463.919936,9349227.226614
4596,10713408.867499,4463.920361,9353691.146975
4597,10713357.266047,4463.898861,9358155.045836
4598,10713358.286147,4463.899286,9362618.945122
4599,10713304.310081,4463.876796,9367082.821918
4600,10713227.902188,4463.844959,9371546.666877
4601,10713122.488877,4463.801037,9376010.467914
4602,10712988.096402,4463.745040,9380474.212954
4603,10712834.583143,4463.681076,9384937.894031
4604,10712658.475500,4463.607698,9389401.501729
4605,10712457.314221,4463.523881,9393865.025610
4606,10712231.746991,4463.429895,9398328.455504
4607,10711992.928951,4463.330387,9402791.785891
4608,10711993.949051,4463.330812,9407255.116703
4609,10711994.969151,4463.331237,9411718.447940
4610,10711995.989251,4463.331662,9416181.779603
4611,10711997.009351,4463.332087,9420645.111690
4612,10711998.029451,4463.332512,9425108.444202
4613,10711999.049551,4463.332937,9429571.777139
4614,10712000.069651,4463.333362,9434035.110502
4615,10712001.089751,4463.333787,9438498.444289
4616,10712002.109851,4463.334212,9442961.778502
4617,10712003.129951,4463.334637,9447425.113139
4618,10712004.150051,4463.335063,9451888.448202
4619,10712005.170151,4463.335488,9456351.783689
4620,10712006.190251,4463.335913,9460815.119602
4621,10712007.210351,4463.336338,9465278.455939
4622,10712008.230451,4463.336763,9469741.792702
4623,10712009.250551,4463.337188,9474205.129890
4624,10711946.231167,4463.310930,9478668.440820
4625,10711947.251267,4463.311355,9483131.752174
4626,10711884.269297,4463.285112,9487595.037286
4627,10711885.289397,4463.285537,9492058.322824
4628,10711886.330001,4463.285971,9496521.608795
4629,10711824.211337,4463.260088,9500984.868883
4630,10711825.231437,4463.260513,9505448.129396
4631,10711826.251537,4463.260938,9509911.390334
4632,10711764.940031,4463.235392,9514374.625726
4633,10711765.960131,4463.235817,9518837.861542
4634,10711766.980231,4463.236242,9523301.097784
4635,10711702.896807,4463.209540,9527764.307324
4636,10711703.916907,4463.209965,9532227.517290
4637,10711704.937007,4463.210390,9536690.727680
4638,10711641.911528,4463.184130,9541153.911810
4639,10711642.931628,4463.184555,9545617.096365
4640,10711643.951728,4463.184980,9550080.281345
4641,10711579.411541,4463.158088,9554543.439433
4642,10711580.431641,4463.158513,9559006.597946
4643,10711581.451741,4463.158938,9563469.756884
4644,10711515.188376,4463.131328,9567932.888213
4645,10711516.208476,4463.131754,9572396.019966
4646,10711517.228576,4463.132179,9576859.152145
4647,10711452.713431,4463.105297,9581322.257442
4648,10711453.733531,4463.105722,9585785.363164
4649,10711454.753631,4463.106147,9590248.469312
4650,10711388.118372,4463.078383,9594711.547694
4651,10711389.138472,4463.078808,9599174.626502
4652,10711390.158572,4463.079233,9603637.705735
4653,10711323.008032,4463.051253,9608100.756988
4654,10711324.028132,4463.051678,9612563.808667
4655,10711325.048232,4463.052103,9617026.860770
4656,10711259.488762,4463.024787,9621489.885557
4657,10711260.508862,4463.025212,9625952.910769
4658,10711261.528962,4463.025637,9630415.936406
4659,10711195.020334,4462.997925,9634878.934331
4660,10711196.040434,4462.998350,9639341.932681
4661,10711197.060534,4462.998775,9643804.931457
4662,10711128.032935,4462.970014,9648267.901470
4663,10711129.053035,4462.970439,9652730.871909
4664,10711130.073135,4462.970864,9657193.842773
4665,10711062.269950,4462.942612,9661656.785385
4666,10711063.290050,4462.943038,9666119.728423
4667,10711064.310150,4462.943463,9670582.671885
4668,10710993.583357,4462.913993,9675045.585879
4669,10710893.725642,4462.872386,9679508.458264
4670,10710764.048192,4462.818353,9683971.276618
4671,10710765.068292,4462.818778,9688434.095396
4672,10710766.088392,4462.819203,9692896.914600
4673,10710697.340765,4462.790559,9697359.705158
4674,10710619.328592,4462.758054,9701822.463212
4675,10710620.348692,4462.758479,9706285.221690
4676,10710621.368792,4462.758904,9710747.980594
4677,10710622.388892,4462.759329,9715210.739923
4678,10710623.429496,4462.759762,9719673.499685
4679,10710559.954418,4462.733314,9724136.232999
4680,10710560.974518,4462.733739,9728598.966739
4681,10710561.994618,4462.734164,9733061.700903
4682,10710563.035222,4462.734598,9737524.435501
4683,10710564.055322,4462.735023,9741987.170524
4684,10710565.075422,4462.735448,9746449.905972
4685,10710566.095522,4462.735873,9750912.641846
4686,10710505.050438,4462.710438,9755375.352283
4687,10710506.070538,4462.710863,9759838.063146
4688,10710507.090638,4462.711288,9764300.774434
4689,10710445.127408,4462.685470,9768763.459903
4690,10710446.147508,4462.685895,9773226.145798
4691,10710447.167608,4462.686320,9777688.832118
4692,10710383.362918,4462.659735,9782151.491853
4693,10710384.383018,4462.660160,9786614.152012
4694,10710385.403118,4462.660585,9791076.812597
4695,10710324.829680,4462.635346,9795539.447943
4696,10710325.849780,4462.635771,9800002.083713
4697,10710326.869880,4462.636196,9804464.719909
4698,10710264.072289,4462.610030,9808927.329939
4699,10710265.092389,4462.610455,9813389.940394
4700,10710266.112489,4462.610880,9817852.551275
4701,10710201.499739,4462.583958,9822315.135233
4702,10710202.519839,4462.584383,9826777.719616
4703,10710203.539939,4462.584808,9831240.304424
4704,10710136.416712,4462.556840,9835702.861265
4705,10710137.436812,4462.557265,9840165.418530
4706,10710138.456912,4462.557690,9844627.976220
4707,10710072.564284,4462.530235,9849090.506456
4708,10710073.584384,4462.530660,9853553.037116
4709,10710074.604484,4462.531085,9858015.568201
4710,10710008.727115,4462.503636,9862478.071837
4711,10710009.747215,4462.504061,9866940.575899
4712,10710010.767315,4462.504486,9871403.080385
4713,10709945.668966,4462.477362,9875865.557747
4714,10709946.689066,4462.477787,9880328.035534
4715,10709947.709166,4462.478212,9884790.513746
4716,10709882.089096,4462.450870,9889252.964617
4717,10709846.045853,4462.435852,9893715.400469
4718,10709847.065953,4462.436277,9898177.836747
4719,10709780.772911,4462.408655,9902640.245402
4720,10709781.793011,4462.409080,9907102.654482
4721,10709717.192920,4462.382164,9911565.036646
4722,10709674.833211,4462.364514,9916027.401160
4723,10709675.853311,4462.364939,9920489.766099
4724,10709676.873411,4462.365364,9924952.131463
4725,10709608.913214,4462.337047,9929414.468510
4726,10709609.933314,4462.337472,9933876.805982
4727,10709610.953414,4462.337897,9938339.143879
4728,10709542.125347,4462.309219,9942801.453098
4729,10709543.145447,4462.309644,9947263.762742
4730,10709544.186051,4462.310078,9951726.072820
4731,10709476.249489,4462.281771,9956188.354590
4732,10709477.269589,4462.282196,9960650.636786
4733,10709478.289689,4462.282621,9965112.919407
4734,10709407.847629,4462.253270,9969575.172677
4735,10709408.867729,4462.253695,9974037.426371
4736,10709409.887829,4462.254120,9978499.680491
4737,10709338.277177,4462.224282,9982961.904774
4738,10709339.297277,4462.224707,9987424.129481
4739,10709340.317377,4462.225132,9991886.354613
4740,10709268.765106,4462.195319,9996348.549932
4741,10709269.785206,4462.195744,10000810.745676
4742,10709270.934680,4462.196223,10005272.941898
4743,10709197.641120,4462.165684,10009735.107582
4744,10709198.661220,4462.166109,10014197.273691
4745,10709199.681320,4462.166534,10018659.440225
4746,10709123.910721,4462.134963,10023121.575188
4747,10709124.930821,4462.135388,10027583.710576
4748,10709125.950921,4462.135813,10032045.846388
4749,10709041.933371,4462.100806,10036507.947194
4750,10709042.953471,4462.101231,10040970.048425
4751,10709043.973571,4462.101656,10045432.150080
4752,10708959.090347,4462.066288,10049894.216368
4753,10708960.110447,4462.066713,10054356.283081
4754,10708961.130547,4462.067138,10058818.350218
4755,10708962.150647,4462.067563,10063280.417781
4756,10708963.170747,4462.067988,10067742.485769
4757,10708964.190847,4462.068413,10072204.554182
4758,10708965.210947,4462.068838,10076666.623020
4759,10708966.231047,4462.069263,10081128.692283
4760,10708967.251147,4462.069688,10085590.761971
4761,10708968.271247,4462.070113,10090052.832084
4762,10708969.291347,4462.070538,10094514.902622
4763,10708970.311447,4462.070963,10098976.973585
4764,10708971.331547,4462.071388,10103439.044973
4765,10708972.351647,4462.071813,10107901.116786
4766,10708973.371747,4462.072238,10112363.189024
4767,10708974.391847,4462.072663,10116825.261688
4768,10708975.411947,4462.073088,10121287.334776
4769,10708900.308938,4462.041795,10125749.376571
4770,10708792.119687,4461.996717,10130211.373288
4771,10708652.072393,4461.938363,10134673.311651
4772,10708479.575372,4461.866490,10139135.178141
4773,10708276.851626,4461.782022,10143596.960163
4774,10708041.905590,4461.684127,10148058.644290
4775,10707772.440143,4461.571850,10152520.216140
4776,10707773.460243,4461.572275,10156981.788415
4777,10707774.480343,4461.572700,10161443.361115
4778,10707775.500443,4461.573125,10165904.934240
4779,10707776.520543,4461.573550,10170366.507791
4780,10707699.480998,4461.541450,10174828.049241
4781,10707591.148733,4461.496312,10179289.545553
4782,10707592.168833,4461.496737,10183751.042290
4783,10707593.188933,4461.497162,10188212.539452
4784,10707594.209033,4461.497587,10192674.037039
4785,10707595.229133,4461.498012,10197135.535051
4786,10707596.249233,4461.498437,10201597.033489
4787,10707597.269333,4461.498862,10206058.532351
4788,10707598.289433,4461.499287,10210520.031638
4789,10707599.309533,4461.499712,10214981.531350
4790,10707600.329633,4461.500137,10219443.031488
4791,10707526.162503,4461.469234,10223904.500722
4792,10707421.071732,4461.425447,10228365.926169
4793,10707284.782027,4461.368659,10232827.294828
4794,10707116.409867,4461.298504,10237288.593332
4795,10707117.429967,4461.298929,10241749.892261
4796,10707118.470571,4461.299363,10246211.191624
4797,10707119.490671,4461.299788,10250672.491412
4798,10707120.510771,4461.300213,10255133.791624
4799,10707046.984001,4461.269577,10259595.061201
4800,10706941.756497,4461.225732,10264056.286933
4801,10706804.242838,4461.168435,10268517.455367
4802,10706805.262938,4461.168860,10272978.624227
4803,10706729.880687,4461.137450,10277439.761677
4804,10706730.900787,4461.137875,10281900.899553
4805,10706731.920887,4461.138300,10286362.037853
4806,10706656.476653,4461.106865,10290823.144718
4807,10706657.496753,4461.107290,10295284.252009
4808,10706658.516853,4461.107715,10299745.359724
4809,10706659.536953,4461.108140,10304206.467864
4810,10706660.577557,4461.108574,10308667.576438
4811,10706661.597657,4461.108999,10313128.685437
4812,10706662.617757,4461.109424,10317589.794861
4813,10706663.637857,4461.109849,10322050.904710
4814,10706588.332755,4461.078472,10326511.983182
4815,10706482.391503,4461.034330,10330973.017512
4816,10706345.820985,4460.977425,10335433.994938
4817,10706346.841085,4460.977850,10339894.972788
4818,10706347.861185,4460.978275,10344355.951064
4819,10706323.594583,4460.968164,10348816.919228
4820,10706324.614683,4460.968589,10353277.887817
4821,10706253.251629,4460.938855,10357738.826672
4822,10706254.271729,4460.939280,10362199.765952
4823,10706255.291829,4460.939705,10366660.705657
4824,10706256.311929,4460.940130,10371121.645787
4825,10706257.332029,4460.940555,10375582.586342
4826,10706182.919115,4460.909550,10380043.495892
4827,10706077.361271,4460.865567,10384504.361459
4828,10706078.381371,4460.865992,10388965.227451
4829,10706079.401471,4460.866417,10393426.093868
4830,10706003.342255,4460.834726,10397886.928594
4831,10706004.362355,4460.835151,10402347.763745
4832,10706005.382455,4460.835576,10406808.599321
4833,10705930.120056,4460.804217,10411269.403538
4834,10705931.140156,4460.804642,10415730.208180
4835,10705932.160256,4460.805067,10420191.013247
4836,10705862.708644,4460.776129,10424651.789375
4837,10705863.728744,4460.776554,10429112.565929
4838,10705864.748844,4460.776979,10433573.342908
4839,10705794.171232,4460.747571,10438034.090479
4840,10705795.191332,4460.747996,10442494.838475
4841,10705796.211432,4460.748421,10446955.586897
4842,10705728.899729,4460.720375,10451416.307272
4843,10705729.919829,4460.720800,10455877.028072
4844,10705730.939929,4460.721225,10460337.749296
4845,10705664.342946,4460.693476,10464798.442773
4846,10705665.363046,4460.693901,10469259.136674
4847,10705666.383146,4460.694326,10473719.831000
4848,10705606.603999,4460.669418,10478180.500419
4849,10705607.624099,4460.669843,10482641.170262
4850,10705548.232301,4460.645097,10487101.815359
4851,10705461.823035,4460.609093,10491562.424452
4852,10705347.987256,4460.561661,10496022.986113
4853,10705207.690072,4460.503204,10500483.489317
4854,10705039.496846,4460.433124,10504943.922441
4855,10705040.516946,4460.433549,10509404.355990
4856,10705041.537046,4460.433974,10513864.789963
4857,10705042.557146,4460.434399,10518325.224362
4858,10705043.577246,4460.434824,10522785.659186
4859,10705044.597346,4460.435249,10527246.094435
4860,10705045.617446,4460.435674,10531706.530109
4861,10705046.637546,4460.436099,10536166.966208
4862,10704988.143332,4460.411726,10540627.377934
4863,10704901.125449,4460.375469,10545087.753403
4864,10704786.885007,4460.327869,10549548.081272
4865,10704647.018827,4460.269591,10554008.350863
4866,10704648.038927,4460.270016,10558468.620879
4867,10704591.460171,4460.246442,10562928.867321
4868,10704511.205482,4460.213002,10567389.080323
4869,10704407.359258,4460.169733,10571849.250056
4870,10704277.963062,4460.115818,10576309.365874
4871,10704128.081416,4460.053367,10580769.419242
4872,10703955.066707,4459.981278,10585229.400519
4873,10703771.405301,4459.904752,10589689.305272
4874,10703563.771968,4459.818238,10594149.123510
4875,10703334.211918,4459.722588,10598608.846098
4876,10703091.139680,4459.621308,10603068.467406
4877,10702821.485637,4459.508952,10607527.976359
4878,10702526.436882,4459.386015,10611987.362374
4879,10702210.432617,4459.254347,10616446.616721
4880,10701876.299374,4459.115125,10620905.731846
4881,10701517.662111,4458.965693,10625364.697538
4882,10701131.365991,4458.804736,10629823.502274
4883,10700717.022583,4458.632093,10634282.134367
4884,10700279.140520,4458.449642,10638740.584009
4885,10699839.070390,4458.266279,10643198.850288
4886,10699840.090490,4458.266704,10647657.116993
4887,10699503.068212,4458.126278,10652115.243271
4888,10699160.352201,4457.983480,10656573.226751
4889,10698796.102220,4457.831709,10661031.058460
4890,10698401.521128,4457.667300,10665488.725761
4891,10697961.062917,4457.483776,10669946.209537
4892,10697495.542956,4457.289810,10674403.499347
4893,10697008.256347,4457.086773,10678860.586120
4894,10696491.975366,4456.871656,10683317.457776
4895,10695921.285834,4456.633869,10687774.091646
4896,10695338.835072,4456.391181,10692230.482827
4897,10694732.824060,4456.138677,10696686.621504
4898,10694097.934868,4455.874140,10701142.495643
4899,10693662.729099,4455.692804,10705598.188447
4900,10693663.749199,4455.693229,10710053.881676
4901,10693664.769299,4455.693654,10714509.575330
4902,10693665.789399,4455.694079,10718965.269408
4903,10693666.809499,4455.694504,10723420.963912
4904,10693667.829599,4455.694929,10727876.658841
4905,10693668.849699,4455.695354,10732332.354195
4906,10693669.869799,4455.695779,10736788.049975
4907,10693670.889899,4455.696204,10741243.746179
4908,10693671.909999,4455.696629,10745699.442808
4909,10693672.930099,4455.697054,10750155.139862
4910,10693673.950199,4455.697479,10754610.837341
4911,10693674.970299,4455.697904,10759066.535246
4912,10693675.990399,4455.698329,10763522.233575
4913,10693620.099820,4455.675042,10767977.908617
4914,10693621.119920,4455.675467,10772433.584083
4915,10693565.531609,4455.652305,10776889.236388
4916,10693566.551709,4455.652730,10781344.889118
4917,10693505.509639,4455.627296,10785800.516414
4918,10693506.529739,4455.627721,10790256.144134
4919,10693507.549839,4455.628146,10794711.772280
4920,10693508.569939,4455.628571,10799167.400851
4921,10693509.590039,4455.628996,10803623.029847
4922,10693510.610139,4455.629421,10808078.659268
4923,10693511.630239,4455.629846,10812534.289114
4924,10693512.650339,4455.630271,10816989.919384
4925,10693513.670439,4455.630696,10821445.550080
4926,10693514.690539,4455.631121,10825901.181202
4927,10693515.710639,4455.631546,10830356.812748
4928,10693516.730739,4455.631971,10834812.444719
4929,10693517.750839,4455.632396,10839268.077115
4930,10693518.770939,4455.632821,10843723.709936
4931,10693519.791039,4455.633246,10848179.343182
4932,10693520.811139,4455.633671,10852634.976854
4933,10693521.831239,4455.634096,10857090.610950
4934,10693522.851339,4455.634521,10861546.245472
4935,10693523.871439,4455.634946,10866001.880418
4936,10693524.891539,4455.635371,10870457.515789
4937,10693525.911639,4455.635797,10874913.151586
4938,10693526.931739,4455.636222,10879368.787807
4939,10693527.951839,4455.636647,10883824.424454
4940,10693528.971939,4455.637072,10888280.061526
4941,10693529.992039,4455.637497,10892735.699022
4942,10693531.012139,4455.637922,10897191.336944
4943,10693532.032239,4455.638347,10901646.975291
4944,10693533.052339,4455.638772,10906102.614063
4945,10693534.072439,4455.639197,10910558.253260
4946,10693535.092539,4455.639622,10915013.892881
4947,10693536.112639,4455.640047,10919469.532928
4948,10693537.132739,4455.640472,10923925.173400
4949,10693538.152839,4455.640897,10928380.814297
4950,10693539.172939,4455.641322,10932836.455619
4951,10693540.193039,4455.641747,10937292.097367
4952,10693541.213139,4455.642172,10941747.739539
4953,10693542.233239,4455.642597,10946203.382136
4954,10693543.253339,4455.643022,10950659.025158
4955,10693544.273439,4455.643447,10955114.668605
4956,10693545.293539,4455.643872,10959570.312478
4957,10693546.313639,4455.644297,10964025.956775
4958,10693547.333739,4455.644722,10968481.601497
4959,10693548.353839,4455.645147,10972937.246645
4960,10693549.394443,4455.645581,10977392.892226
4961,10693550.414543,4455.646006,10981848.538232
4962,10693551.434643,4455.646431,10986304.184663
4963,10693552.454743,4455.646856,10990759.831519
4964,10693553.474843,4455.647281,10995215.478800
4965,10693554.494943,4455.647706,10999671.126507
4966,10693555.515043,4455.648131,11004126.774638
4967,10693556.535143,4455.648556,11008582.423194
4968,10693557.555243,4455.648981,11013038.072176
4969,10693558.575343,4455.649406,11017493.721582
4970,10693559.595443,4455.649831,11021949.371413
4971,10693560.615543,4455.650256,11026405.021670
4972,10693561.635643,4455.650682,11030860.672351
4973,10693562.655743,4455.651107,11035316.323458
4974,10693563.675843,4455.651532,11039771.974989
4975,10693564.695943,4455.651957,11044227.626946
4976,10693565.716043,4455.652382,11048683.279328
4977,10693566.736143,4455.652807,11053138.932135
4978,10693567.756243,4455.653232,11057594.585366
4979,10693568.776343,4455.653657,11062050.239023
4980,10693569.796443,4455.654082,11066505.893105
4981,10693570.816543,4455.654507,11070961.547612
4982,10693499.980217,4455.624992,11075417.172604
4983,10693402.998713,4455.584583,11079872.757186
4984,10693404.018813,4455.585008,11084328.342194
4985,10693405.038913,4455.585433,11088783.927627
4986,10693337.568429,4455.557320,11093239.484947
4987,10693338.588529,4455.557745,11097695.042693
4988,10693339.608629,4455.558170,11102150.600863
4989,10693269.153641,4455.528814,11106606.129677
4990,10693270.173741,4455.529239,11111061.658916
4991,10693271.214345,4455.529673,11115517.188589
4992,10693203.443685,4455.501435,11119972.690023
